source_ward_id,source_state,source_lga,source_ward,inec_ward_code,confidence,reason,action
70106,Yobe,Bade,Sabon Gari,,0.500,no_ward,skipped_no_match
51307,Kebbi,Koko-Besse,Besse,KE-13-07,1.000,exact,loaded
AKSAED08,Akwa Ibom,Nsit Atai,Ward 8,,0.000,no_ward,skipped_no_match
RVSNDN05,Rivers,Andoni,Ngo,,0.545,no_ward,skipped_no_match
51907,Kebbi,Wasagu-Danko,Ribah Machika,KE-19-07,1.000,exact,loaded
AKSAEE07,Akwa Ibom,Etim Ekpo,Ward 7,,0.000,no_ward,skipped_no_match
AKSAEE10,Akwa Ibom,Etim Ekpo,Ward 10,,0.154,no_ward,skipped_no_match
51204,Kebbi,Kalgo,Etene,KE-12-04,1.000,exact,loaded
51301,Kebbi,Koko-Besse,Koko Magaji,KE-13-01,1.000,exact,loaded
BA0516,Bauchi,Darazo,Sade West,,0.615,no_ward,skipped_no_match
ABSMBL15,Abia,Isuikwuato,Ovim,,0.400,no_ward,skipped_no_match
51704,Kebbi,Shanga,Kawara,,0.364,no_ward,skipped_no_match
12002,Borno,Magumeri,Ayi Yasku,BO-20-02,1.000,exact,loaded
80610,Zamfara,Gummi,Rafi,,0.533,no_ward,skipped_no_match
AKSBYF08,Akwa Ibom,Udung Uko,Eyokponung,,0.286,no_ward,skipped_no_match
11502,Borno,Kala Balge,Jilbe,BO-15-02,0.833,needs_review,loaded
AKSAEE03,Akwa Ibom,Etim Ekpo,Ward 3,,0.000,no_ward,skipped_no_match
AKSAEE02,Akwa Ibom,Etim Ekpo,Ward 2,,0.000,no_ward,skipped_no_match
70808,Yobe,Gulani,Garin Tuwo,YO-08-08,1.000,exact,loaded
71004,Yobe,Karasuwa,Garin Gawo,YO-10-03,0.875,lga_fuzzy_exact_ward,loaded
BA0415,Bauchi,Dambam,Muzuwa,,0.500,no_ward,skipped_no_match
50201,Kebbi,Arewa Dandi,Bachaka,,0.364,no_ward,skipped_no_match
BA0706,Bauchi,Gamawa,Tumbi,BA-07-06,1.000,exact,loaded
AKSBYF02,Akwa Ibom,Udung Uko,Eyibia,,0.111,no_ward,skipped_no_match
71706,Yobe,Yusufari,Sumbar,,0.571,no_ward,skipped_no_match
BNSBRT09,Benue,Obi,Ogore,BE-14-09,1.000,exact,loaded
50610,Kebbi,Birnin Kebbi,Marafa,,0.667,no_ward,skipped_no_match
51206,Kebbi,Kalgo,Kuka,KE-12-06,1.000,exact,loaded
50110,Kebbi,Aleiro,Kashin Zama,KE-01-08,0.833,lga_fuzzy_exact_ward,loaded
BA0913,Bauchi,Giade,Sabon Sara B,BA-09-02,0.909,fuzzy,loaded
51603,Kebbi,Sakaba,Doka Bere,KE-16-03,1.000,exact,loaded
12510,Borno,Ngala,Wulgo,BO-25-11,1.000,exact,loaded
AKSAEE09,Akwa Ibom,Etim Ekpo,Ward 9,,0.000,no_ward,skipped_no_match
10503,Borno,Biu,Galdimari,,0.471,no_ward,skipped_no_match
BA0704,Bauchi,Gamawa,Kubdiya,BA-07-04,1.000,exact,loaded
51303,Kebbi,Koko-Besse,Koko Firchin,KE-13-03,0.957,fuzzy,loaded
AKSAEE08,Akwa Ibom,Etim Ekpo,Ward 8,,0.000,no_ward,skipped_no_match
81203,Zamfara,Talata Mafara,Gwaram,ZA-12-02,1.000,exact,loaded
10309,Borno,Bama,Gulumba,,0.533,no_ward,skipped_no_match
BYSGBB04,Bayelsa,Ogbia,Kolo / Ward 9,BY-05-09,0.800,needs_review,loaded
BA1303,Bauchi,Kirfi,Beni,BA-13-03,0.800,needs_review,loaded
BA0411,Bauchi,Dambam,Fagam,,0.500,no_ward,skipped_no_match
BA0409,Bauchi,Dambam,Jalam,,0.667,no_ward,skipped_no_match
70208,Yobe,Bursari,Guji Metalari,YO-02-07,1.000,exact,loaded
AKSAFG05,Akwa Ibom,Nsit Ibom,Asang 4,AK-20-01,0.857,needs_review,loaded
AKSAFG04,Akwa Ibom,Nsit Ibom,Mbiaso 2,AK-20-10,0.750,needs_review,skipped_low_confidence
BA0702,Bauchi,Gamawa,Kafin Romi,BA-07-02,1.000,exact,loaded
50404,Kebbi,Augie,Bayawa North,KE-04-04,1.000,exact,loaded
80109,Zamfara,Anka,Wuya,ZA-01-09,1.000,exact,loaded
11803,Borno,Kwaya Kusar,Guwal,BO-18-03,1.000,exact,loaded
70706,Yobe,Gujba,Ngurbuwa,YO-07-09,1.000,exact,loaded
AKSAFG10,Akwa Ibom,Nsit Ibom,Mbiaso 4,AK-20-10,0.750,needs_review,skipped_low_confidence
50706,Kebbi,Bunza,Sabon Birni,KE-07-06,1.000,exact,loaded
12601,Borno,Nganzai,Gadai,BO-26-05,1.000,exact,loaded
51202,Kebbi,Kalgo,Dangoma Gayi,KE-12-02,1.000,exact,loaded
AKSAFG06,Akwa Ibom,Nsit Ibom,Mbiaso 3,AK-20-10,0.750,needs_review,skipped_low_confidence
52110,Kebbi,Zuru,Zodi,KE-21-10,1.000,exact,loaded
11112,Borno,Gwoza,Pulka Bokko,BO-11-13,1.000,exact,loaded
BA2014,Bauchi,Zaki,Tarbuwa,,0.500,no_ward,skipped_no_match
50406,Kebbi,Augie,Birnin Tudu Gudale,KE-04-06,1.000,exact,loaded
OYSICL02,Oyo,Ibarapa Central,Idofin,,0.571,no_ward,skipped_no_match
50901,Kebbi,Fakai,Bajida,KE-09-01,1.000,exact,loaded
71108,Yobe,Machina,Konkomma,YO-11-05,0.824,needs_review,loaded
11801,Borno,Kwaya Kusar,Bila Gusi,,0.421,no_ward,skipped_no_match
50704,Kebbi,Bunza,Maidahini,KE-07-04,1.000,exact,loaded
AKSAFH01,Akwa Ibom,Essien Udim,Ekpenyong 1,AK-05-03,0.952,fuzzy,loaded
AKSAFH06,Akwa Ibom,Essien Udim,Adiasin,AK-05-01,0.857,needs_review,loaded
60904,Sokoto,Isa,Isa South,SO-09-02,1.000,exact,loaded
51107,Kebbi,Jega,Jega Kokani,KE-11-07,1.000,exact,loaded
BNSGKP04,Benue,Apa,Igah,,0.533,no_ward,skipped_no_match
BA1307,Bauchi,Kirfi,Kirfi,BA-13-07,1.000,exact,loaded
12607,Borno,Nganzai,Kuda,BO-26-07,1.000,exact,loaded
50903,Kebbi,Fakai,Birnin Tudu,KE-09-03,1.000,exact,loaded
BA0405,Bauchi,Dambam,Yame,BA-04-05,1.000,exact,loaded
51312,Kebbi,Koko-Besse,Damba Bakoshi,,0.605,no_ward,skipped_no_match
80607,Zamfara,Gummi,Gyalganye,ZA-06-07,0.824,needs_review,loaded
BA0602,Bauchi,Dass,Bundot,BA-06-02,1.000,exact,loaded
AKSAFH05,Akwa Ibom,Essien Udim,Okon,AK-05-08,1.000,exact,loaded
AKSAFH03,Akwa Ibom,Essien Udim,Ukana West 1,AK-05-10,1.000,exact,loaded
11807,Borno,Kwaya Kusar,Peta,BO-18-07,1.000,exact,loaded
70408,Yobe,Fika,Shoye,,0.500,no_ward,skipped_no_match
70702,Yobe,Gujba,Buni Yadi,,0.560,no_ward,skipped_no_match
50702,Kebbi,Bunza,Bunza Dangaladima,KE-07-02,1.000,exact,loaded
51105,Kebbi,Jega,Jandutsi Birnin Malam,KE-11-05,1.000,exact,loaded
BA1308,Bauchi,Kirfi,Shongo,BA-13-08,0.833,needs_review,loaded
JI1007,Jigawa,Guri,Lafiya,JI-10-07,1.000,exact,loaded
80206,Zamfara,Bakura,Damri,ZA-02-03,1.000,exact,loaded
BA0909,Bauchi,Giade,Zabi,BA-09-09,1.000,exact,loaded
51411,Kebbi,Maiyama,Sarandosa,KE-14-11,0.750,needs_review,skipped_low_confidence
51310,Kebbi,Koko-Besse,Zaria Amiru,,0.688,no_ward,skipped_no_match
BYSSAG03,Bayelsa,Sagbama,Agoro,BY-06-11,1.000,exact,loaded
51811,Kebbi,Suru,Suru,KE-18-11,1.000,exact,loaded
80605,Zamfara,Gummi,Gamo,,0.471,no_ward,skipped_no_match
BA0911,Bauchi,Giade,Jugudu,,0.364,no_ward,skipped_no_match
50804,Kebbi,Dandi,Fana,KE-08-04,1.000,exact,loaded
51208,Kebbi,Kalgo,Nayelwa,KE-12-08,0.857,needs_review,loaded
BA2012,Bauchi,Zaki,Tashena,,0.700,no_ward,skipped_no_match
11212,Borno,Hawul,Shaffa,BO-12-12,1.000,exact,loaded
80108,Zamfara,Anka,Waramu,ZA-01-08,1.000,exact,loaded
BA0401,Bauchi,Dambam,Garuza,BA-04-01,1.000,exact,loaded
12111,Borno,Marte,Muwalli,,0.714,no_ward,skipped_no_match
10314,Borno,Bama,Zangeri,,0.583,no_ward,skipped_no_match
12609,Borno,Nganzai,Maiwa,BO-26-09,1.000,exact,loaded
51101,Kebbi,Jega,Alelu,,0.588,no_ward,skipped_no_match
GMSAKK07,Gombe,Akko,Kumo North,GO-01-07,1.000,exact,loaded
50806,Kebbi,Dandi,Kamba-Kamba,KE-08-08,1.000,exact,loaded
BA1205,Bauchi,Katagum,Buskuri,BA-12-05,1.000,exact,loaded
BA0907,Bauchi,Giade,Uzum,BA-09-08,0.800,needs_review,loaded
BA0708,Bauchi,Gamawa,Tarmasuwa,BA-07-08,1.000,exact,loaded
80609,Zamfara,Gummi,Magaji,,0.667,no_ward,skipped_no_match
BA1209,Bauchi,Katagum,Dagaro,,0.533,no_ward,skipped_no_match
11705,Borno,Kukawa,Dogoshi,BO-17-04,1.000,exact,loaded
11703,Borno,Kukawa,Barwati,,0.545,no_ward,skipped_no_match
11704,Borno,Kukawa,Bundur,BO-17-03,1.000,exact,loaded
BA1206,Bauchi,Katagum,Magwanshi,,0.667,no_ward,skipped_no_match
BA1203,Bauchi,Katagum,Madangala,BA-12-03,1.000,exact,loaded
KGSNDG03,Kogi,Ibaji,Ayah,KO-06-08,1.000,exact,loaded
52010,Kebbi,Yauri,Zamare,KE-20-10,1.000,exact,loaded
70606,Yobe,Geidam,Fukurti,,0.667,no_ward,skipped_no_match
JI1805,Jigawa,Kiri Kasama,Kiri Kasama,JI-18-06,0.756,needs_review,skipped_low_confidence
BA0504,Bauchi,Darazo,Konkiyel,BA-05-04,0.875,needs_review,loaded
70608,Yobe,Geidam,Gumsa,YO-06-06,1.000,exact,loaded
OSSOUA01,Osun,Ola Oluwa,Ajagba / Iwo-Oke,OS-26-09,0.963,fuzzy,loaded
AKSAFH09,Akwa Ibom,Essien Udim,Ukana West 2,AK-05-10,0.917,fuzzy,loaded
12201,Borno,Mobbar,Asaga,BO-23-01,1.000,exact,loaded
BA0408,Bauchi,Dambam,Zaura,BA-04-08,1.000,exact,loaded
CRSGEP05,Cross River,Yakurr,Idomi,CR-17-05,1.000,exact,loaded
BA0901,Bauchi,Giade,Chinkani,BA-09-01,1.000,exact,loaded
BA0903,Bauchi,Giade,Doguwa,,0.667,no_ward,skipped_no_match
BA1010,Bauchi,Itas/Gadau,Kashuri,BA-10-09,1.000,exact,loaded
BA0912,Bauchi,Giade,Kurba,,0.364,no_ward,skipped_no_match
BA2009,Bauchi,Zaki,Alangawari,,0.571,no_ward,skipped_no_match
BA0406,Bauchi,Dambam,Dagauda,BA-04-06,1.000,exact,loaded
BA0503,Bauchi,Darazo,Gabarin East,,0.737,no_ward,skipped_no_match
BA0904,Bauchi,Giade,Faguji,,0.400,no_ward,skipped_no_match
BA0710,Bauchi,Gamawa,Gadiya,BA-07-10,1.000,exact,loaded
BA1302,Bauchi,Kirfi,Bara,BA-13-02,1.000,exact,loaded
AKSAFH11,Akwa Ibom,Essien Udim,Odoroikot 1,AK-05-06,0.957,fuzzy,loaded
BA2008,Bauchi,Zaki,Murmur South,BA-20-08,1.000,exact,loaded
BA0506,Bauchi,Darazo,Sade East,,0.615,no_ward,skipped_no_match
42510,Katsina,Malumfashi,Ruwan Sanyi,KT-25-04,0.861,fuzzy,loaded
BA1204,Bauchi,Katagum,Madara,BA-12-04,1.000,exact,loaded
ODSIDNE08,Ondo,Idanre,Isalu-Jigbokin,ON-08-08,1.000,exact,loaded
BA0407,Bauchi,Dambam,Gargawa,BA-04-07,1.000,exact,loaded
BNSGMU09,Benue,Ado,Ukwonyo,BE-01-09,1.000,exact,loaded
DTSUGH02,Delta,Ughelli North,Agbarha-Otor,,0.737,no_ward,skipped_no_match
EDSEKP02,Edo,Esan West,Ihumudumu,,0.474,no_ward,skipped_no_match
EDSEKP04,Edo,Esan West,Urohi,ED-06-08,1.000,exact,loaded
11806,Borno,Kwaya Kusar,Kwaya Kusar,BO-18-06,1.000,exact,loaded
AKSAFH07,Akwa Ibom,Essien Udim,Odoroikot 2,AK-05-06,0.870,needs_review,loaded
AKSAUQ03,Akwa Ibom,Esit Eket,Edo 2,,0.567,no_ward,skipped_no_match
ODSIOU03,Ondo,Ile Oluji/Okeigbo,Ileoluji 3,ON-11-01,0.873,fuzzy,loaded
10409,Borno,Bayo,Wuyo,BO-04-09,1.000,exact,loaded
10401,Borno,Bayo,Balbaya,BO-04-01,1.000,exact,loaded
71010,Yobe,Karasuwa,Waro,YO-10-09,0.875,lga_fuzzy_exact_ward,loaded
AKSAUQ05,Akwa Ibom,Esit Eket,Etebi 1,,0.537,no_ward,skipped_no_match
AKSAUQ04,Akwa Ibom,Esit Eket,Etebi 2,,0.537,no_ward,skipped_no_match
EDSABD04,Edo,Orhionmwon,Evboesi,ED-13-10,1.000,exact,loaded
ODSIOU01,Ondo,Ile Oluji/Okeigbo,Ileoluji 1,ON-11-01,0.970,lga_fuzzy_exact_ward,loaded
EDSABD02,Edo,Orhionmwon,Igbanke West,ED-13-12,1.000,exact,loaded
EDSEKP06,Edo,Esan West,Eguaree,,0.519,no_ward,skipped_no_match
BYSGBB06,Bayelsa,Ogbia,Okodi-Ward 5,BY-05-05,0.833,needs_review,loaded
AKSBMT09,Akwa Ibom,Ibiono Ibom,Ikpa,,0.727,no_ward,skipped_no_match
ODSIOU05,Ondo,Ile Oluji/Okeigbo,Ileoluji 5,ON-11-01,0.873,fuzzy,loaded
AKSAUQ08,Akwa Ibom,Esit Eket,Ekpene Obo,AK-04-01,0.850,lga_fuzzy_exact_ward,loaded
AKSBMT06,Akwa Ibom,Ibiono Ibom,Ibiaku,,0.364,no_ward,skipped_no_match
50108,Kebbi,Aleiro,Rafin Bauna,KE-01-09,0.833,lga_fuzzy_exact_ward,loaded
BYSSAG12,Bayelsa,Sagbama,Sagbama,BY-06-10,1.000,exact,loaded
EDSEHR01,Edo,Uhunmwonde,Isi North,ED-18-07,0.947,lga_fuzzy_exact_ward,loaded
50208,Kebbi,Arewa Dandi,Kangiwa,KE-02-08,0.850,lga_fuzzy_exact_ward,loaded
BYSGBB02,Bayelsa,Ogbia,Emeyal-Ward 7,BY-05-07,0.857,needs_review,loaded
BNSGBG01,Benue,Logo,Mbadyul,BE-12-01,1.000,exact,loaded
AKSBMT08,Akwa Ibom,Ibiono Ibom,Ono,,0.316,no_ward,skipped_no_match
EDSEHR03,Edo,Uhunmwonde,Umagbae South,ED-18-06,0.947,lga_fuzzy_exact_ward,loaded
BYSSAG06,Bayelsa,Sagbama,Ebedebiri,BY-06-05,1.000,exact,loaded
ODSIOU10,Ondo,Ile Oluji/Okeigbo,Oke-Igbo 4,ON-11-07,0.873,fuzzy,loaded
70204,Yobe,Bursari,Masaba,YO-02-10,1.000,exact,loaded
BYSSAG08,Bayelsa,Sagbama,Ofoni 1,BY-06-03,0.857,needs_review,loaded
BNSTKP06,Benue,Oturkpo,Okete,BE-19-06,0.923,lga_fuzzy_exact_ward,loaded
AKSBMT03,Akwa Ibom,Ibiono Ibom,Odoro Aka Ididep,,0.312,no_ward,skipped_no_match
52102,Kebbi,Zuru,Dabai,,0.556,no_ward,skipped_no_match
71204,Yobe,Nangere,Chukuriwa,,0.720,no_ward,skipped_no_match
ODSIOU07,Ondo,Ile Oluji/Okeigbo,Oke-Igbo 1,ON-11-07,0.970,lga_fuzzy_exact_ward,loaded
DTSUGH04,Delta,Ughelli North,Agbarho 2,DE-19-10,0.889,needs_review,loaded
50206,Kebbi,Arewa Dandi,Feske-Jaffeji,KE-02-06,0.850,lga_fuzzy_exact_ward,loaded
AKSBYF07,Akwa Ibom,Udung Uko,Ekim,,0.250,no_ward,skipped_no_match
TRSBAL07,Taraba,Bali,Kaigama,TA-02-08,1.000,exact,loaded
TRSBAL01,Taraba,Bali,Bali A,TA-02-02,1.000,exact,loaded
AKSBYF06,Akwa Ibom,Udung Uko,Eyosiosung,,0.286,no_ward,skipped_no_match
AKSBYF03,Akwa Ibom,Udung Uko,Eyotai,,0.222,no_ward,skipped_no_match
AKSDRK06,Akwa Ibom,Ini,Mbiabong Ikot,,0.417,no_ward,skipped_no_match
AKSDRK04,Akwa Ibom,Ini,Itu Mbonuso,AK-15-03,1.000,exact,loaded
AKSDUU11,Akwa Ibom,Uruan,North Uruan 2,AK-29-04,0.828,needs_review,loaded
AKSDUU08,Akwa Ibom,Uruan,Central Uruan 2,AK-29-01,0.933,fuzzy,loaded
BNSTSE09,Benue,Konshisha,Mbavaa,BE-10-08,1.000,exact,loaded
71405,Yobe,Potiskum,Bare Bari,,0.471,no_ward,skipped_no_match
BNSKAL11,Benue,Katsina-Ala,Utange,BE-09-11,1.000,exact,loaded
AKSDUU02,Akwa Ibom,Uruan,Southern Uruan 6,AK-29-06,0.938,fuzzy,loaded
AKSDUU04,Akwa Ibom,Uruan,Central Uruan 3,AK-29-01,0.933,fuzzy,loaded
PLSDNG16,Plateau,Kanam,Kunkyam South,,0.700,no_ward,skipped_no_match
BA0711,Bauchi,Gamawa,Zindiwa,BA-07-11,0.833,needs_review,loaded
BYSGBB12,Bayelsa,Ogbia,Otueke-Ward 13,,0.500,no_ward,skipped_no_match
GMSKLT03,Gombe,Kaltungo,Bule / Kaltin,GO-07-02,1.000,exact,loaded
71001,Yobe,Karasuwa,Bilal Jawa,,0.350,no_ward,skipped_no_match
DTSUGH06,Delta,Ughelli North,Orogun 1,DE-19-03,0.875,needs_review,loaded
AKSDUU07,Akwa Ibom,Uruan,Southern Uruan 4,AK-29-06,0.938,fuzzy,loaded
AKSDUU03,Akwa Ibom,Uruan,Southern Uruan 3,AK-29-06,0.938,fuzzy,loaded
JI1010,Jigawa,Guri,Musari,JI-10-10,1.000,exact,loaded
EDSEHR05,Edo,Uhunmwonde,Ohuan,ED-18-09,0.947,lga_fuzzy_exact_ward,loaded
KGSKNA11,Kogi,Dekina,Ogikpadala,KO-05-09,0.900,fuzzy,loaded
ODSIDNE03,Ondo,Idanre,Idale-Lemikan,ON-08-03,1.000,exact,loaded
OYSIBE07,Oyo,Ibarapa East,Oke Imale,OY-12-07,1.000,exact,loaded
12506,Borno,Ngala,Ndufu,BO-25-06,1.000,exact,loaded
BA0713,Bauchi,Gamawa,Gololo South,,0.667,no_ward,skipped_no_match
BA0511,Bauchi,Darazo,Papa North,,0.571,no_ward,skipped_no_match
71208,Yobe,Nangere,Dazigau,YO-12-04,1.000,exact,loaded
11507,Borno,Kala Balge,Moholo,BO-15-01,1.000,exact,loaded
BYSGBB10,Bayelsa,Ogbia,Otakeme-Ward 12,BY-05-12,0.824,needs_review,loaded
71003,Yobe,Karasuwa,Jajeri,,0.583,no_ward,skipped_no_match
OSSEDE04,Osun,Egbedore,Awo,,0.500,no_ward,skipped_no_match
OSSAYE01,Osun,Ayedire,Amobi,,0.429,no_ward,skipped_no_match
OYSOET10,Oyo,Oyo East,Oluajo,OY-29-09,1.000,exact,loaded
BNSJUX02,Benue,Oju,Ainu,BE-16-02,1.000,exact,loaded
OYSEGA10,Oyo,Egbeda,Owobale,,0.636,no_ward,skipped_no_match
DTSUGH08,Delta,Ughelli North,Otor-Ogor,,0.615,no_ward,skipped_no_match
GMSKWM08,Gombe,Kwami,Kwami,GO-08-08,1.000,exact,loaded
OSSIEW10,Osun,Ilesha West,Oke Iyin,,0.433,no_ward,skipped_no_match
BNSWDP01,Benue,Kwande,Agba / Kyan,BE-11-05,0.750,needs_review,skipped_low_confidence
BNSGBG05,Benue,Logo,Mbayam,BE-12-04,1.000,exact,loaded
CRSAKP06,Cross River,Biase,Erei South,CR-06-08,1.000,exact,loaded
BNSDKP08,Benue,Ohimini,Oglewu Icho,BE-17-08,1.000,exact,loaded
OYSOLE08,Oyo,Orelope,Obaago,,0.350,no_ward,skipped_no_match
ABSHAF12,Abia,Ohafia,Ndi Elu,,0.667,no_ward,skipped_no_match
CRSTGD03,Cross River,Abi,Ediba,CR-01-04,1.000,exact,loaded
BNSDKP04,Benue,Ohimini,Ehatokpe,BE-17-04,1.000,exact,loaded
CRSKAM02,Cross River,Akamkpa,Oban,CR-02-07,1.000,exact,loaded
OSSOIE01,Osun,Oriade,Apoti,,0.556,no_ward,skipped_no_match
OYSOYE09,Oyo,Oluyole,Onipe,OY-25-09,1.000,exact,loaded
NASKRV09,Nasarawa,Karu,Panda,,0.667,no_ward,skipped_no_match
ANSACA10,Anambra,Awka North,Isuani Ocha,AN-06-10,0.909,fuzzy,loaded
NASNEG12,Nasarawa,Nasarawa Egon,Ubbe-Ogba,,0.593,no_ward,skipped_no_match
EDSEHR07,Edo,Uhunmwonde,Umagbae North,ED-18-05,0.947,lga_fuzzy_exact_ward,loaded
42603,Katsina,Mani,Duwan Makau,KT-26-02,1.000,exact,loaded
NASNEG06,Nasarawa,Nasarawa Egon,Kagbu,,0.642,no_ward,skipped_no_match
NASNEG10,Nasarawa,Nasarawa Egon,Nassarawa-Eggon,NA-10-01,0.930,fuzzy,loaded
NASAKW10,Nasarawa,Akwanga,Ningo / Boher,NA-01-11,0.909,fuzzy,loaded
43202,Katsina,Safana,Babban Duhu B,KT-32-05,1.000,exact,loaded
KN0108,Kano,Ajingi,Kunkurawa,KN-01-08,1.000,exact,loaded
81403,Zamfara,Zurmi,Dauran Birnin Tsaba,ZA-14-02,1.000,exact,loaded
41508,Katsina,Ingawa,Kurfeji,,0.609,no_ward,skipped_no_match
AKSKTM13,Akwa Ibom,Oruk Anam,Ibesit,AK-26-06,1.000,exact,loaded
40307,Katsina,Batsari,Madogara,KT-03-11,1.000,exact,loaded
KN0506,Kano,Bichi,Kwamarawa,KN-05-06,1.000,exact,loaded
40209,Katsina,Batagarawa,Tsanni,KT-02-05,1.000,exact,loaded
BA1809,Bauchi,Toro,Tama,BA-18-10,1.000,exact,loaded
KN3301,Kano,Rimin Gado,Butu-Butu,KN-33-01,1.000,exact,loaded
KN0106,Kano,Ajingi,Gafasa,KN-01-06,1.000,exact,loaded
KN3502,Kano,Shanono,Dutsen Bakoshi,KN-35-02,1.000,exact,loaded
40310,Katsina,Batsari,Wagini,KT-03-03,1.000,exact,loaded
43209,Katsina,Safana,Zakka A,KT-32-07,1.000,exact,loaded
KN4010,Kano,Tsanyawa,Zarogi,KN-40-10,1.000,exact,loaded
KN1406,Kano,Garko,Katumari,KN-14-06,1.000,exact,loaded
43201,Katsina,Safana,Babban Duhu A,KT-32-04,1.000,exact,loaded
41505,Katsina,Ingawa,Dugul,KT-15-01,1.000,exact,loaded
KN0105,Kano,Ajingi,Dundun,KN-01-05,1.000,exact,loaded
BA1808,Bauchi,Toro,Rishi,,0.625,no_ward,skipped_no_match
42008,Katsina,Kankia,Sukuntuni,KT-20-07,1.000,exact,loaded
42203,Katsina,Kurfi,Kurfi B,KT-22-04,1.000,exact,loaded
BA0220,Bauchi,Bauchi,Yamrat,,0.571,no_ward,skipped_no_match
KN3611,Kano,Sumaila,Sumaila,KN-36-11,1.000,exact,loaded
KN2414,Kano,Kiru,Yalwa,KN-24-14,1.000,exact,loaded
BA1804,Bauchi,Toro,Mara,,0.533,no_ward,skipped_no_match
BYSGBB08,Bayelsa,Ogbia,Oloibiri-Ward 10,BY-05-10,0.842,needs_review,loaded
BNSUKM01,Benue,Ukum,Aterayange,BE-21-01,1.000,exact,loaded
AKSMKP08,Akwa Ibom,Mkpat Enin,Ikpa Ibom1,AK-18-05,0.952,fuzzy,loaded
NASNBB04,Nasarawa,Obi,Duduguru,NA-11-05,1.000,exact,loaded
BNSUKM07,Benue,Ukum,Lumbur,BE-21-07,0.833,needs_review,loaded
BNSUKM11,Benue,Ukum,Tsaav,BE-21-11,1.000,exact,loaded
KGSBAS10,Kogi,Bassa,Ozugbe,KO-04-10,1.000,exact,loaded
KGSBAS09,Kogi,Bassa,Ozongolo,,0.583,no_ward,skipped_no_match
BNSYGJ01,Benue,Guma,Abinsi,BE-06-01,1.000,exact,loaded
BNSMKD09,Benue,Makurdi,North Bank 1,BE-13-09,0.917,fuzzy,loaded
JI0906,Jigawa,Gumel,Garin Gambo,JI-09-05,1.000,exact,loaded
AKSTTU08,Akwa Ibom,Itu,Oku Iboku,AK-16-01,1.000,exact,loaded
BA0707,Bauchi,Gamawa,Udubo Central,,0.556,no_ward,skipped_no_match
BA0219,Bauchi,Bauchi,Miri,,0.533,no_ward,skipped_no_match
KN3903,Kano,Tofa,Gajida,KN-39-03,1.000,exact,loaded
43402,Katsina,Zango,Garni,KT-34-07,1.000,exact,loaded
BA0814,Bauchi,Ganjuwa,Kafin Madaki B,BA-08-03,0.923,fuzzy,loaded
AKSTTU01,Akwa Ibom,Itu,Ayadehe / Mbiabo,,0.500,no_ward,skipped_no_match
EDSEHR10,Edo,Uhunmwonde,Igieduuma,ED-18-03,0.892,fuzzy,loaded
BA0208,Bauchi,Bauchi,Kundun Durum,BA-02-08,0.917,fuzzy,loaded
BA0206,Bauchi,Bauchi,Dan Dango,,0.667,no_ward,skipped_no_match
43203,Katsina,Safana,Baure A,KT-32-09,1.000,exact,loaded
BA0214,Bauchi,Bauchi,Gwaskwaram,,0.714,no_ward,skipped_no_match
BA1615,Bauchi,Shira,Faggo B,BA-16-05,0.833,needs_review,loaded
BNSALD11,Benue,Gwer East,Mbasombo,BE-07-11,1.000,exact,loaded
BNSALD02,Benue,Gwer East,Gbemacha,BE-07-03,1.000,exact,loaded
AKSKKN03,Akwa Ibom,Ikono,Itak,AK-12-11,0.750,needs_review,skipped_low_confidence
BNSALD10,Benue,Gwer East,Mbalom,BE-07-10,1.000,exact,loaded
BNSALD13,Benue,Gwer East,Shough,BE-07-13,1.000,exact,loaded
43204,Katsina,Safana,Baure B,KT-32-10,1.000,exact,loaded
JI0806,Jigawa,Garki,Kanya,JI-07-06,1.000,exact,loaded
71102,Yobe,Machina,Maskandare,YO-11-09,1.000,exact,loaded
AKSKTD07,Akwa Ibom,Nsit Ubium,Itreto,AK-21-03,1.000,exact,loaded
AKSETN08,Akwa Ibom,Etinan,Urban 1,,0.667,no_ward,skipped_no_match
40505,Katsina,Bindawa,Gaiwa,KT-05-11,1.000,exact,loaded
JI0810,Jigawa,Garki,Rafin Marke,JI-07-10,1.000,exact,loaded
KN2201,Kano,Karaye,Daura,KN-22-01,1.000,exact,loaded
JI0311,Jigawa,Birnin Kudu,Yalwan Damai,JI-03-11,1.000,exact,loaded
AKSAFH04,Akwa Ibom,Essien Udim,Ukana East,AK-05-09,1.000,exact,loaded
80303,Zamfara,Birnin Magaji-Kiyaw,Danfani Sabon Birni,ZA-03-02,0.785,fuzzy,skipped_low_confidence
KN2210,Kano,Karaye,Yola,KN-22-10,1.000,exact,loaded
KGSMPA08,Kogi,Mopa-Muro,Odole 2,KO-13-02,0.889,lga_fuzzy_exact_ward,loaded
JI0404,Jigawa,Biriniwa,Diginsa,JI-04-04,0.933,lga_fuzzy_exact_ward,loaded
JI0802,Jigawa,Garki,Doko,JI-07-02,1.000,exact,loaded
71109,Yobe,Machina,Kukayasku,YO-11-06,0.947,fuzzy,loaded
KN0109,Kano,Ajingi,Toranke,KN-01-09,1.000,exact,loaded
JI2509,Jigawa,Sule Tankarkar,Takatsaba,JI-25-09,1.000,exact,loaded
42001,Katsina,Kankia,Fakuwa Kafin Dangi,,0.611,no_ward,skipped_no_match
